from,to,share
Quality 1 Coal Mine M4547 Operating nan,E100000131495,100.0
Seagraves Creek H-1 Mine M4548 Operating nan,E100000131204,100.0
Rolling Thunder Mine M4549 Operating nan,E100000131980,100.0
Big Creek Mine Big Creek Surface and Highwall Mine M4550 Operating nan,E100001013706,100.0
No. 4 (KY) Mine M4551 Operating nan,E100000131472,100.0
Bishop Surface Coal Mine M4552 Operating nan,E100001013366,100.0
Ned's Branch Surface Mine M4553 Operating nan,E100001013711,100.0
Glen Alum Tunnel Mine M4554 Operating nan,E100001010421,100.0
River Ridge P-1 Coal Mine M4555 Operating nan,E100000131204,100.0
Paw Paw 2 South Mine M4556 Operating nan,E100001013026,100.0
Cub Branch Surface Mine M4557 Operating nan,E100000131503,100.0
Elklick Surface Mine Greenbrier Complex M4558 Operating nan,E100001013336,100.0
Eagle No. 1 Mine M4559 Operating nan,E100001013336,100.0
Cedar Grove Mine No. 3 M4560 Operating nan,E100000131280,100.0
Big Branch No. 34 Mine M4561 Operating nan,E100001013011,100.0
Belcher Branch Mine M4562 Operating nan,E100001013307,100.0
Crucible Deep Mine M4563 Operating nan,E100001013705,100.0
CV#2 Surface Mine M4564 Operating nan,E100000131493,100.0
Mine No. 5 (WV) M4565 Operating nan,E100001013720,100.0
Pete's Branch Surface Mine M4566 Operating nan,E100001013711,100.0
Meadow Branch Coal Mine M4567 Operating nan,E100000131963,100.0
Chilton Deep Mine No.1 M4568 Operating nan,E100001013715,100.0
North Fork Winifrede Deep Mine M4569 Operating nan,E100001013336,100.0
MBM #1 Coal Mine M4570 Operating nan,E100000131743,100.0
Magnum #2 Coal Mine M4571 Operating nan,E100000131727,100.0
Saturn Surface Mine M4572 Operating nan,E100001013543,100.0
Wyco Surface Mine M4573 Operating nan,E100001013693,100.0
Trace Fork #2 Mine M4574 Operating nan,E100001013239,100.0
Laurel Fork Mine M4575 Operating nan,E100001000653,100.0
Bull Branch Surface Mine M4576 Operating nan,E100001013233,100.0
SHM System-81 M4577 Operating nan,E100000131901,100.0
Prosperity Coal Mine M4578 Operating nan,E100001013759,100.0
Combs Branch Job Coal Mine M4579 Operating nan,E100001013691,100.0
SHM 60 Coal Mine M4580 Operating nan,E100001013310,100.0
Diablo #4 Coal Mine M4581 Operating nan,E100000131839,100.0
Kelly Branch Coal Mine M4582 Operating nan,E100000131963,100.0
Triad No. 2 Deep Mine M4583 Operating nan,E100001013705,100.0
Camp Cherry Austin Mine M4585 Operating nan,E100000132220,100.0
Hill Creek Auger Mine M4587 Operating nan,E100001013010,100.0
Straight Creek  Mine M4588 Operating nan,E100001013388,100.0
Skinned Poplar Strip Mine M4589 Operating nan,E100001013303,100.0
Colmar Coal Mine M4590 Operating nan,E100000131963,100.0
Freelandville East Coal Mine M4591 Operating nan,E100001013804,100.0
No.32 Coal Mine Payne Branch Surface M4592 Operating nan,E100001013175,100.0
Still Run Surface Mine No. 1 M4593 Operating nan,E100001013831,100.0
WV-3 Surface Mine M4594 Operating nan,E100001013386,100.0
Mill Creek No. 1 Surface Mine M4597 Operating nan,E100001013068,100.0
Cowpen Coal Mine M4598 Operating nan,E100001013265,100.0
Mine # 1 (KY) M4599 Operating nan,E100001013798,100.0
Addcar System 38 Mine M4600 Operating nan,E100000131901,100.0
Winchester 2 Coal Mine M4601 Operating nan,E100001013680,100.0
Eagle No. 1 Mine (Mingo County) M4602 Operating nan,E100000131971,100.0
Mi Vida Portals Mine M4603 Operating nan,E100001013232,100.0
Little Eagle Mine No 1 M4604 Operating nan,E100001013719,100.0
CHM Tom Bailey Mine M4605 Operating nan,E100001013543,100.0
Stockton Mine M4606 Operating nan,E100001013235,100.0
RES Cresson Coal Mine M4607 Operating nan,E100001013698,100.0
Mosley Gap Mine M4608 Operating nan,E100001012982,100.0
Allen Branch Surface Mine M4610 Operating nan,E100001013233,100.0
SHM26 Coal Mine M4611 Operating nan,E100001013819,100.0
Quality 2 Coal Mine M4613 Operating nan,E100001013695,100.0
Rockcastle Mine M4614 Operating nan,E100000131460,100.0
Surface Mine No. 1 M4615 Operating nan,E100001013761,100.0
HWM No. 3 M4616 Operating nan,E100001013705,100.0
Dyno Mine M4617 Operating nan,E100001013526,100.0
Mine No. 44 M4618 Operating nan,E100001013810,100.0
CCU Athens Strip M4619 Operating nan,E100000131452,100.0
Old House Mining #1 M4620 Operating nan,E100001013542,100.0
Quinwood No. 1 Deep Mine M4621 Operating nan,E100000132094,100.0
Hances Ridge Split #1 Right Fork Mine M4622 Operating nan,E100000131204,100.0
CCU Patterson Strip Mine M4625 Operating nan,E100000131452,100.0
Newcombe Creek Coal Mine M4626 Operating nan,E100001013320,100.0
#1 Coal Mine (Knott County) M4627 Operating nan,E100000131222,100.0
Shaw Coal Mine M4628 Operating nan,E100000132142,100.0
Carnegie Coal Mine M4629 Operating nan,E100001013428,100.0
Weller Yard Surface Mine M4630 Operating nan,E100001000689,100.0
#1 Mine (KY) M4631 Operating nan,E100000131798,100.0
Mine No 1 (WV) PREMIUM SURFACE M4632 Operating nan,E100001013405,100.0
Taylor Lower Bakerstown Mine M4633 Operating nan,E100001012968,100.0
No. 5 Coal Mine Center Creek Mine M4634 Operating nan,E100000131472,100.0
TC-2 Coal Mine M4635 Operating nan,E100001013707,100.0
Surface Mine 1 M4636 Operating nan,E100001013138,100.0
Maben Surface M4637 Operating nan,E100001013418,100.0
Osaka Coal Mine D-7 Osak M4638 Operating nan,E100001013355,100.0
Newhall Surface Mine No. 3 M4639 Operating nan,E100000132209,100.0
Hubbs Hollow Mine M4640 Operating nan,E100001012982,100.0
Mt. Zion Coal Mine M4641 Operating nan,E100000131669,100.0
Dragon Mine M4642 Operating nan,E100001000651,100.0
Chavies Job #7 Mine M4646 Operating nan,E100001013011,100.0
Alden Resources Harps Creek M4651 Operating nan,E100001012982,100.0
Hackney Creek Splashdam Mine No.4 Mine M4652 Operating nan,E100000131451,100.0
Carnegie No. 2 Mine M4653 Operating nan,E100001013428,100.0
Red Ash Mine No. 1 M4655 Operating nan,E100001013709,100.0
Eaton Resources Pit 1 Mine M4656 Operating nan,E100001013302,100.0
Strip #12 Mine M4657 Operating nan,E100000131207,100.0
Wilson Creek Surface Mines M4658 Operating nan,E100001013462,100.0
Midland Coal Mine M4659 Operating nan,E100000131363,100.0
Bold Camp Surface Mine M4660 Operating nan,E100000132031,100.0
Courtland Coal Mine M4662 Operating nan,E100001013762,100.0
Mine No.1 (KY) M4663 Operating nan,E100001013400,100.0
Powerline Job Coal Mine M4665 Operating nan,E100000132257,100.0
Spring Dale Surface Mine M4667 Operating nan,E100001012987,100.0
Sigmon Strip #23 Mine M4668 Operating nan,E100000131207,100.0
Carico Ridge Strip Mine M4670 Operating nan,E100000131384,100.0
Bowser Mine M4671 Operating nan,E100000132007,100.0
Jackson Mountain Coal Mine M4673 Operating nan,E100001012968,100.0
Underground Mine No. 2 (VA) M4674 Operating nan,E100000132228,100.0
Strip Coal Mine (KY) M4675 Operating nan,E100000131726,100.0
Middle Fork Surface Mine M4678 Operating nan,E100001013336,100.0
Hartridge Surface Mine M4680 Operating nan,E100001013226,100.0
Langley Mine M4681 Operating nan,E100001000515,100.0
Shop Br. Coal Mine M4682 Operating nan,E100001013026,100.0
Hughes Ferry Surface Mine No. 1 M4683 Operating nan,E100001013410,100.0
#2 Surface Mine M4684 Operating nan,E100000131384,100.0
Hardrock Coal Mine M4685 Operating nan,E100000131660,100.0
Slope #1 Mine M4686 Operating nan,E100001013415,100.0
Fishtrap Mine M4687 Operating nan,E100001013466,100.0
Eaton Town Mine M4688 Operating nan,E100001013492,100.0
Sugar Run Surface Mine No. 1 M4689 Operating nan,E100001013831,100.0
Strip #2 Mine M4691 Operating nan,E100000131726,100.0
Quarry No 2 Mine M4693 Operating nan,E100001013322,100.0
Buck Mountain Slope Mine M4694 Operating nan,E100001013180,100.0
Cherry Tree Mine M4695 Operating nan,E100001013683,100.0
Hong Thai Coal Mine M4698 Operating nan,E100001013352,100.0
Khanh Hoa Coal Mine M4699 Operating nan,E100001013389,100.0
Nui Beo Underground Mine M4700 Operating nan,E100001013540,100.0
3 Main Mine 3M M4701 Operating nan,E100000131681,100.0
JKL Mine M4702 Operating nan,E100000131681,100.0
Mucheso Coal Mine Lubu Coal Project M4703 Operating nan,E100001013253,100.0
Prairie Eagle Underground Mine M5573 Operating nan,E100001000545,100.0
E100000130999,E100000131027,100.0
E100000131027,E100000123261,
E100000130999,E100000123261,0.0
E100000131068,E100000131048,
E100000130800,E100000130743,76.0
E100000130800,E100001000576,24.0
E100000130743,E100001016252,19.29
E100000130743,E100000123261,5.71
E100000130743,E100001015587,75.0
E100000130989,E100000130743,100.0
E100000131089,E100000130728,100.0
E100000130728,E100000130726,82.5
E100000130728,E100000132388,
E100000131098,E100000131145,
E100000131145,E100000123261,
E100001012892,E100001016199,91.88
E100001012892,E100000132388,8.12
E100001010296,E100001010270,30.0
E100001010295,E100001010296,
E100001012522,E100000000547,20.0
E100001012522,E100001012523,20.0
E100001012522,E100000131198,60.0
E100001016229,E100000123261,
E100000131198,E100001016229,
E100000130710,E100001015587,53.78
E100000130710,E100001016208,23.89
E100000130710,E100000000652,7.76
E100000130710,E100001000178,7.68
E100000130710,E100001016209,6.89
E100000002408,E100001000296,100.0
E100001012067,E100000123261,
E100000131037,E100000130833,100.0
E100000130833,E100001016122,60.0
E100000130833,E100000132388,40.0
E100000131081,E100000130833,
E100001013044,E100001013045,75.0
E100001013044,E100001016338,25.0
E100000130693,E100000130695,64.0
E100000130695,E100001015587,
E100000130695,E100000123261,
E100001012119,E100000130963,
E100000130963,E100000123261,
E100000130779,E100001016253,
E100000130873,E100000130779,
E100001000957,E100001000958,49.0
E100001000957,E100001000960,46.0
E100001000957,E100000001753,5.0
E100001000958,E100000000840,100.0
E100001000960,E100001000008,
E100000127970,E100000125571,100.0
E100000131062,E100000127970,50.0
E100000131062,E100000123226,50.0
E100000130968,E100000123261,
E100001010118,E100000000687,50.0
E100001010118,E100000000652,50.0
E100001013042,E100001013043,
E100001012762,E100000123261,75.23
E100001012762,E100001015587,24.77
E100000131092,E100000131146,100.0
E100000131146,E100000123261,100.0
E100000127277,E100000127609,15.84
E100000127277,E100001000433,8.57
E100000127277,E100000001753,10.37
E100000127609,E100000123261,100.0
E100000127277,E100000123261,65.22
E100000127397,E100000124667,60.0
E100000127397,E100000130687,18.15
E100000127397,E100000130686,17.44
E100000127397,E100000001753,4.41
E100000126525,E100000123261,100.0
E100000126390,E100000127607,100.0
E100000127607,E100000123261,100.0
E100000126157,E100000123261,100.0
E100000126133,E100000123261,100.0
E100000128793,E100000123261,100.0
E100000127608,E100000128301,100.0
E100000126761,E100000001753,1.1
E100000126761,E100000127608,98.9
E100000128301,E100000001753,2.0
E100000128301,E100000123261,8.0
E100000128301,E100000128793,90.0
E100000130719,E100000130723,100.0
E100000130723,E100001016191,11.59
E100000130723,E100001016192,9.87
E100000130723,E100000123261,6.96
E100000130723,E100001016190,35.49
E100000130723,E100001015587,36.09
E100000130959,E100000130719,100.0
E100000126417,E100000123261,100.0
E100000128829,E100000123261,100.0
E100000128393,E100000128827,25.0
E100000128393,E100000128828,25.0
E100000128393,E100000128394,25.0
E100000128827,E100000123261,100.0
E100000128393,E100000128829,25.0
E100000127613,E100000123261,100.0
E100000128394,E100000128836,100.0
E100000128828,E100000123261,100.0
E100000128836,E100000123261,100.0
E100000126643,E100000127613,90.0
E100000126643,E100000127614,10.0
E100000127614,E100000128393,51.0
E100000127614,E100000128394,49.0
E100000126159,E100000123185,51.0
E100000126159,E100000123261,49.0
E100001010121,E100001010088,100.0
E100000130918,E100000130966,100.0
E100000130966,E100001016197,37.82
E100000130690,E100000130966,
E100001010109,E100000000687,100.0
E100001000497,E100000000687,99.85
E100001000497,E100001015587,0.15
E100001000494,E100000000687,100.0
E100001000503,E100000000687,100.0
E100001000495,E100000000687,100.0
E100001000496,E100000000687,100.0
E100001000487,E100001000492,100.0
E100001000498,E100000000687,100.0
E100001000499,E100001010090,96.52
E100001010090,E100000000687,
E100001000499,E100000123261,0.49
E100001000499,E100001015587,2.99
E100001000500,E100000000687,95.13
E100001000500,E100001015587,4.87
E100001000501,E100000000687,100.0
E100001000502,E100000000687,100.0
E100001000504,E100001010090,67.79
E100001000504,E100001000576,8.18
E100001000504,E100001015587,24.03
E100001000509,E100001000497,
E100001000508,E100001000497,
E100001000507,E100001000493,100.0
E100001010096,E100000000687,100.0
E100001000506,E100001010096,75.0
E100001000506,E100000000687,25.0
E100001000505,E100000000687,92.0
E100000131100,E100001016265,
E100000131101,E100001016282,20.51
E100000131101,E100001015587,18.81
E100000131101,E100001016283,16.99
E100000131101,E100001016281,43.69
E100000130841,E100001016284,
E100000130741,E100001015587,100.0
E100001012212,E100001012213,100.0
E100001012213,E100000123261,100.0
E100000131103,E100001000321,
E100000130745,E100001013029,32.73
E100000130745,E100001013030,20.36
E100000130745,E100001013031,12.95
E100001013039,E100000130745,100.0
E100001016287,E100000123261,
E100001013029,E100000123261,
E100001013030,E100000123261,
E100000130745,E100001016287,12.95
E100001013031,E100000123261,
E100000130738,E100001016262,19.94
E100000130738,E100001016260,19.06
E100000130738,E100001016261,19.0
E100000130738,E100001016263,10.18
E100000130738,E100001016264,10.18
E100000130881,E100000120333,
E100000130849,E100001015587,
E100000130849,E100001016200,20.13
E100000130849,E100000186116,19.5
E100000130849,E100001016202,17.5
E100000130849,E100000130881,15.66
E100000130849,E100001016203,5.49
E100000131001,E100001016293,
E100000130886,E100001016289,
E100000131104,E100000131059,45.0
E100000131104,E100000131163,45.0
E100000131104,E100000131169,5.0
E100000131104,E100000131168,5.0
E100000127199,E100000123261,100.0
E100000131126,E100000131027,
E100000127278,E100000127616,30.0
E100000127278,E100001000472,70.0
E100000127616,E100000123261,99.98
E100000127209,E100001000472,100.0
E100000126606,E100000123261,100.0
E100000131074,E100000123261,
E100000130998,E100000130970,
E100000130970,E100000123261,
E100000131096,E100001016242,
E100000130799,E100000130689,100.0
E100000130689,E100001015587,83.38
E100000130689,E100001000348,6.49
E100000130689,E100001010595,5.07
E100000130689,E100001010596,5.06
E100000130828,E100000130689,100.0
E100000131182,E100000131198,100.0
E100000131043,E100000124668,
E100000130854,E100000123261,44.79
E100000130854,E100000120118,31.19
E100000130854,E100001016241,24.02
E100000120118,E100000130854,
E100000120118,E100001016303,
E100000120118,E100000123261,
E100000120118,E100001016241,
E100000120118,E100001015587,
E100000130960,E100001000274,
E100001012105,E100000123261,
E100000126397,E100000123261,100.0
E100000130911,E100001000728,100.0
E100001000728,E100001016213,43.31
E100001000728,E100000000650,12.5
E100001000728,E100001015587,44.19
E100000130756,E100001015587,71.4
E100000130756,E100001015833,11.25
E100000130756,E100001015832,9.44
E100000130775,E100000130756,100.0
E100000130756,E100001014573,7.91
E100001010273,E100000130908,
E100000130742,E100000130908,
E100000130982,E100000130908,
E100000130909,E100000130908,
E100000131023,E100000130908,
E100000130832,E100000130908,
E100000131188,E100000131200,
E100000126408,E100000123261,100.0
E100000127287,E100000123261,100.0
E100000127958,E100000123261,100.0
E100000126487,E100000127958,90.0
E100000126487,E100000123261,10.0
E100000130780,E100000123261,
E100000126296,E100000124529,100.0
E100000126323,E100000125134,100.0
E100000126710,E100000001753,18.78
E100000126710,E100000123261,81.22
E100000127992,E100000123261,100.0
E100000128739,E100000128913,30.0
E100000127991,E100000123261,23.19
E100000128739,E100000128912,70.0
E100000128377,E100000128376,65.0
E100000128376,E100000128739,100.0
E100000128912,E100000001753,1.0
E100000127991,E100000001753,22.71
E100000127991,E100000128377,21.95
E100000128913,E100000123261,90.0
E100000127991,E100000128376,32.14
E100000128912,E100000123261,99.0
E100000128377,E100000128739,35.0
E100000128913,E100000001753,10.0
E100000127197,E100000127992,5.0
E100000127197,E100000001753,3.27
E100000127197,E100000127991,37.02
E100000127197,E100000130256,9.53
E100000127197,E100000130585,45.17
E100000128365,E100000123261,99.0
E100000128166,E100000128365,100.0
E100000126512,E100000123261,100.0
E100000126095,E100000126512,83.67
E100000128365,E100000001753,1.0
E100000126095,E100000128166,16.0
E100000126095,E100000001753,0.33
E100000130983,E100001000472,100.0
E100001010146,E100001011774,20.0
E100001010146,E100001015587,80.0
E100000131172,E100001010146,100.0
E100000127077,E100000123261,100.0
E100000127146,E100000123261,100.0
E100000126259,E100000123261,100.0
E100000134363,E100001012055,65.17
E100000130711,E100001000178,6.76
E100000130711,E100000000651,9.2
E100000130711,E100001016201,10.29
E100000130711,E100001015587,73.75
E100000130754,E100001014573,6.5
E100000130754,E100001015587,69.29
E100000130754,E100001010595,10.81
E100000130754,E100001000348,13.4
E100000131004,E100000130754,100.0
E100000130981,E100000130980,
E100001012404,E100001012405,
E100001012404,E100001012406,
E100001012406,E100001012407,
E100000130808,E100001000652,100.0
E100000130955,E100001000281,100.0
E100000130759,E100000130955,100.0
E100000130806,E100001012500,
E100001010279,E100000130955,100.0
E100000130906,E100000130955,100.0
E100001000469,E100001000470,
E100001000470,E100001000281,100.0
E100001010335,E100000123261,
E100000130706,E100001015587,32.18
E100000130706,E100001016276,67.82
E100000130813,E100002000040,99.92
E100000130813,E100001015587,0.08
E100002000040,E100000130706,100.0
E100000127247,E100000123261,32.83
E100000127247,E100000130432,67.17
E100000127570,E100000123261,100.0
E100000126198,E100000127571,18.92
E100000126198,E100000001753,3.7
E100000126198,E100000123261,56.3
E100000126198,E100000127570,21.08
E100000127571,E100000123261,95.22
E100000127571,E100000001753,4.78
E100000126188,E100000126701,100.0
E100000126701,E100000128047,100.0
E100000130783,E100000131157,100.0
E100000130769,E100000130745,100.0
E100000130771,E100000123261,
E100001016333,E100001016334,100.0
E100000130929,E100001016333,
E100000130789,E100000120333,
E100000131195,E100000128088,100.0
E100001012891,E100001012892,93.69
E100001012123,E100000123261,100.0
E100000126532,E100000127408,100.0
E100000127408,E100000124038,42.75
E100000127408,E100000128285,31.39
E100000127408,E100000001753,15.92
E100000127408,E100000122467,9.94
E100000130714,E100001000730,9.93
E100000130714,E100000000643,8.71
E100000130714,E100000123261,8.7
E100001016189,E100000123261,
E100000130714,E100001016189,30.28
E100000131184,E100001010117,100.0
E100001016279,E100001016280,
E100001000536,E100001016279,
E100000131175,E100001016302,
E100000130938,E100000130720,
E100000130938,E100000125059,
E100001016247,E100000123261,
E100000130720,E100000123261,28.19
E100000130720,E100001016247,5.87
E100001012230,E100000131050,100.0
E100000130876,E100000123261,100.0
E100000131072,E100000131009,100.0
E100000131009,E100000123261,
E100000131010,E100000131009,100.0
E100000130995,E100000131084,
E100000130995,E100000130693,
