census_tract,county,state,pct_black_african_amer,pct_amer_indian_alaska_native,pct_asian,pct_native_hawaii_pacific,pct_two_or_more_races,pct_white,pct_hispanic_latino,pct_other_races,pct_age_under_10,pct_age_10_to_64,pct_age_over_64,total_threshold_criteria_exceeded,total_categories_exceeded,disadvantaged_without_neighbors,disadvantaged_with_neighbors_relaxed_low_inc_threshold,disadvantaged,total_population,adj_pct_indiv_below_200_fpl_percentile,adj_pct_indiv_below_200_fpl,is_low_income,expected_agri_loss_rate_nri,expected_building_loss_rate_nri,expected_population_loss_rate_nri,share_of_properties_fire_risk_in_30_years,energy_burden,housing_burden_pct,median_value_owner_occupied_housing_units,tract_covered_impervious_surface_cropland,percentile_tract_covered_impervious_surface_cropland,tract_min_35_acres,asthma_among_18plus_adults,diabetes_among_18plus_adults,heart_disease_among_18plus_adults,life_expectancy_years,unemployment_pct,pct_indiv_below_200_fpl,pct_indiv_below_100_fpl,merge_id_census_tract,developed_open_space_area21,developed_low_intensity_area22,developed_med_intensity_area23,developed_high_intensity_area24,developed_open_space_prop21,developed_low_intensity_prop22,developed_med_intensity_prop23,developed_high_intensity_prop24,merge_id_county,min_temp_celsius,max_temp_celsius,avg_temp_celsius,st_dev_temp_celsius,year_temp,avg_temp_fahren
06071007410,San Bernardino County,California,0.24,0.02,0.06,0.02,0.07,0.28,0.33,0.12,0.14,0.73,0.12,3,3.0,True,False,True,5922.0,0.8,0.42,True,0.0042,0.0004,0.0,99.0,2.0,38.0,218400.0,4551.0,60.0,True,1050.0,1300.0,720.0,77.59,4.0,49.0,31.0,06071007410,470700.0,706500.0,976500.0,52200.0,0.206393054459353,0.309786898184688,0.428176795580111,0.022888713496448,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071007601,San Bernardino County,California,0.12,0.01,0.07,0.0,0.06,0.07,0.67,0.23,0.16,0.78,0.05,7,5.0,True,False,True,7655.0,0.92,0.55,True,0.0177,0.0008,0.0,41.0,3.0,48.0,165600.0,3744.0,48.0,True,1140.0,1270.0,540.0,75.0,16.0,64.0,37.0,06071007601,522900.0,990000.0,753300.0,21600.0,0.20117728531856,0.380886426592798,0.289819944598338,0.008310249307479,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071007603,San Bernardino County,California,0.13,0.0,0.06,0.0,0.02,0.17,0.62,0.13,0.21,0.69,0.09,5,4.0,True,False,True,5166.0,0.87,0.49,True,0.0581,0.0014,0.0,86.0,3.0,47.0,215200.0,4298.0,56.0,True,1050.0,1350.0,630.0,75.3,6.0,53.0,31.0,06071007603,216900.0,560700.0,747000.0,6300.0,0.129084092126406,0.333690412426352,0.444563470808784,0.003749330476701,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071007604,San Bernardino County,California,0.05,0.02,0.03,0.01,0.07,0.25,0.55,0.17,0.14,0.75,0.1,0,0.0,False,False,False,4806.0,0.34,0.15,False,2.667,0.0167,0.0001,96.0,2.0,27.0,280700.0,2160.0,27.0,True,950.0,1050.0,490.0,73.9,6.0,22.0,10.0,06071007604,1664100.0,1684800.0,1542600.0,111600.0,0.220381406436234,0.223122765196663,0.204290822407628,0.014779499404052,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071007800,San Bernardino County,California,0.14,0.01,0.12,0.0,0.07,0.44,0.25,0.05,0.15,0.76,0.08,0,0.0,False,False,False,5698.0,0.39,0.17,False,1.5356,0.0444,0.0004,41.0,1.0,35.0,298100.0,5515.0,73.0,True,919.0,650.0,300.0,79.2,2.0,31.0,13.0,06071007800,3614400.0,2884500.0,4315500.0,2419200.0,0.201869910525787,0.161103850407158,0.241027445460943,0.135116115411682,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071007901,San Bernardino County,California,0.08,0.0,0.11,0.0,0.05,0.44,0.33,0.04,0.11,0.71,0.16,0,0.0,False,False,False,7394.0,0.13,0.04,False,0.0138,0.0659,0.0,99.0,1.0,13.0,440700.0,1738.0,22.0,True,869.0,840.0,400.0,79.8,4.0,12.0,7.0,06071007901,1954800.0,2196000.0,1539900.0,24300.0,0.163124295906872,0.183251971460759,0.128501689823507,0.002027788208787,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071007903,San Bernardino County,California,0.09,0.01,0.09,0.0,0.05,0.47,0.31,0.05,0.15,0.73,0.11,0,0.0,False,False,False,4512.0,0.02,0.0,False,0.0033,0.0073,0.0001,100.0,1.0,12.0,394900.0,4186.0,55.0,True,869.0,790.0,360.0,81.7,5.0,7.0,5.0,06071007903,512100.0,929700.0,801900.0,21600.0,0.213588588588589,0.387762762762763,0.334459459459459,0.009009009009009,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071007904,San Bernardino County,California,0.08,0.0,0.08,0.0,0.05,0.48,0.34,0.06,0.11,0.78,0.1,0,0.0,False,False,False,6378.0,0.1,0.03,False,2.3898,0.0954,0.0002,98.0,1.0,10.0,431000.0,1170.0,15.0,True,840.0,720.0,320.0,80.4,8.0,8.0,3.0,06071007904,2248200.0,2027700.0,1594800.0,27900.0,0.130341768849465,0.117558048525959,0.092460213931646,0.001617531959301,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071008001,San Bernardino County,California,0.01,0.0,0.17,0.0,0.07,0.31,0.47,0.09,0.12,0.7,0.16,0,0.0,False,False,False,7008.0,0.32,0.14,False,0.0783,0.0047,0.0,95.0,2.0,20.0,283700.0,4239.0,56.0,True,880.0,1000.0,450.0,83.2,4.0,24.0,8.0,06071008001,1297800.0,1446300.0,1005300.0,63000.0,0.265415056138413,0.295785017485735,0.205595435302779,0.012884226026137,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071008002,San Bernardino County,California,0.09,0.01,0.03,0.0,0.03,0.18,0.66,0.16,0.16,0.75,0.07,4,4.0,True,False,True,7585.0,0.91,0.54,True,0.0019,0.033,0.0001,13.0,2.0,47.0,276400.0,4818.0,64.0,True,1060.0,1370.0,590.0,76.9,11.0,61.0,34.0,06071008002,601200.0,1245600.0,1611900.0,65700.0,0.167923579688286,0.347913524384113,0.450226244343891,0.018350930115636,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071008100,San Bernardino County,California,0.05,0.01,0.08,0.0,0.04,0.35,0.48,0.15,0.13,0.75,0.1,2,2.0,True,False,True,3048.0,0.74,0.37,True,0.0,0.1364,0.0003,1.0,2.0,42.0,416400.0,5768.0,76.0,True,1010.0,869.0,450.0,78.0,5.0,44.0,15.0,06071008100,141300.0,584100.0,1053900.0,78300.0,0.076065891472868,0.314437984496124,0.56734496124031,0.042151162790698,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071008200,San Bernardino County,California,0.04,0.0,0.03,0.0,0.07,0.75,0.16,0.02,0.07,0.65,0.26,0,0.0,False,False,False,4865.0,0.25,0.1,False,0.0,0.0007,0.0,5.0,1.0,24.0,401400.0,4658.0,62.0,True,890.0,800.0,520.0,80.09,4.0,18.0,6.0,06071008200,222300.0,1368900.0,724500.0,23400.0,0.094023601065855,0.578987438142368,0.306433193757137,0.009897221164827,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071008301,San Bernardino County,California,0.01,0.0,0.06,0.0,0.1,0.59,0.26,0.1,0.15,0.6,0.23,0,0.0,False,False,False,6422.0,0.21,0.08,False,0.0809,0.0168,0.0,72.0,1.0,11.0,421700.0,4678.0,62.0,True,880.0,880.0,570.0,76.8,5.0,18.0,6.0,06071008301,782100.0,2124000.0,803700.0,16200.0,0.193411974182061,0.525261517916759,0.198753616737147,0.004006231916314,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071008302,San Bernardino County,California,0.02,0.0,0.03,0.0,0.02,0.82,0.1,0.02,0.13,0.66,0.2,0,0.0,False,False,False,3467.0,0.11,0.03,False,0.3712,0.0816,0.0001,93.0,1.0,13.0,476100.0,2281.0,28.0,True,850.0,860.0,530.0,83.8,4.0,9.0,1.0,06071008302,1266300.0,1568700.0,288000.0,1800.0,0.268767908309456,0.332951289398281,0.061127029608405,0.000382043935053,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071008401,San Bernardino County,California,0.03,0.0,0.08,0.0,0.07,0.47,0.35,0.05,0.1,0.77,0.11,0,0.0,False,False,False,10335.0,0.02,0.0,False,0.821,0.0082,0.0,71.0,1.0,20.0,374500.0,3692.0,48.0,True,919.0,690.0,340.0,80.5,5.0,19.0,10.0,06071008401,2026800.0,2223900.0,1738800.0,73800.0,0.262256899965063,0.28776056830092,0.224991265867008,0.009549318737627,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071008402,San Bernardino County,California,0.02,0.0,0.05,0.0,0.06,0.57,0.3,0.05,0.11,0.75,0.12,0,0.0,False,False,False,6968.0,0.15,0.05,False,0.2246,0.0221,0.0002,39.0,1.0,17.0,341600.0,4720.0,62.0,True,919.0,790.0,430.0,80.5,6.0,18.0,6.0,06071008402,237600.0,1370700.0,918900.0,11700.0,0.092050209205021,0.531032078103208,0.355997210599721,0.004532775453278,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071008403,San Bernardino County,California,0.11,0.0,0.07,0.0,0.02,0.59,0.17,0.03,0.13,0.66,0.2,0,0.0,False,False,False,6201.0,0.12,0.03,False,0.0096,0.0099,0.0,53.0,1.0,11.0,423400.0,4161.0,54.0,True,869.0,860.0,509.0,81.5,6.0,12.0,5.0,06071008403,1341000.0,2414700.0,973800.0,27000.0,0.254439890710383,0.458162568306011,0.184767759562842,0.005122950819672,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071008404,San Bernardino County,California,0.14,0.0,0.05,0.0,0.03,0.26,0.52,0.09,0.15,0.77,0.07,4,3.0,True,False,True,3010.0,0.8,0.42,True,0.4051,0.1172,0.0011,0.0,2.0,36.0,265600.0,4135.0,54.0,True,1090.0,940.0,440.0,73.2,4.0,56.0,21.0,06071008404,316800.0,512100.0,403200.0,17100.0,0.244444444444444,0.395138888888889,0.311111111111111,0.013194444444444,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071008500,San Bernardino County,California,0.0,0.0,0.1,0.0,0.03,0.7,0.13,0.02,0.1,0.69,0.19,0,0.0,False,False,False,8540.0,0.07,0.01,False,0.0899,0.2486,0.0,98.0,1.0,10.0,590900.0,1416.0,18.0,True,819.0,830.0,520.0,82.3,5.0,10.0,3.0,06071008500,6235200.0,4687200.0,901800.0,6300.0,0.232280560584725,0.174612753973044,0.033594850130758,0.000234694561792,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071008601,San Bernardino County,California,0.04,0.0,0.08,0.0,0.06,0.42,0.4,0.1,0.12,0.78,0.09,0,0.0,False,False,False,6112.0,0.25,0.1,False,0.2622,0.0313,0.0,99.0,1.0,21.0,325400.0,5414.0,72.0,True,930.0,800.0,409.0,75.5,6.0,19.0,7.0,06071008601,1092600.0,1551600.0,935100.0,95400.0,0.211867364746946,0.30087260034904,0.181326352530541,0.018499127399651,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071008602,San Bernardino County,California,0.02,0.0,0.07,0.0,0.03,0.49,0.36,0.09,0.1,0.7,0.18,0,0.0,False,False,False,4182.0,0.44,0.19,False,0.5752,0.4532,0.0002,95.0,2.0,15.0,274100.0,1397.0,17.0,True,940.0,940.0,530.0,78.4,7.0,25.0,9.0,06071008602,3501000.0,2079900.0,664200.0,18000.0,0.091760432146817,0.054513716887222,0.017408534427854,0.000471776000755,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071008703,San Bernardino County,California,0.03,0.0,0.03,0.0,0.04,0.72,0.18,0.02,0.1,0.64,0.25,0,0.0,False,False,False,7573.0,0.02,0.0,False,0.0862,0.6052,0.0001,97.0,1.0,11.0,506300.0,417.0,6.0,True,880.0,860.0,520.0,80.0,5.0,5.0,4.0,06071008703,6344100.0,2938500.0,711000.0,31500.0,0.105484474373363,0.048858959970071,0.011821922933034,0.000523756079312,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071008704,San Bernardino County,California,0.0,0.0,0.04,0.0,0.02,0.59,0.33,0.05,0.12,0.74,0.13,0,0.0,False,False,False,8118.0,0.42,0.19,False,0.8663,0.1002,0.0001,99.0,2.0,26.0,316200.0,2632.0,33.0,True,940.0,990.0,580.0,78.2,3.0,29.0,6.0,06071008704,2053800.0,1971000.0,1074600.0,39600.0,0.306185428686435,0.293841406145176,0.160203944720247,0.005903662954515,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071008705,San Bernardino County,California,0.0,0.03,0.01,0.0,0.04,0.57,0.35,0.02,0.12,0.75,0.12,0,0.0,False,False,False,4795.0,0.54,0.24,False,0.8555,0.1009,0.0002,100.0,2.0,32.0,295800.0,2547.0,32.0,True,1010.0,1030.0,590.0,77.5,5.0,34.0,19.0,06071008705,1238400.0,1601100.0,576000.0,28800.0,0.268960125097733,0.34773260359656,0.125097732603597,0.00625488663018,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071008706,San Bernardino County,California,0.01,0.0,0.04,0.0,0.03,0.58,0.32,0.06,0.19,0.69,0.11,0,0.0,False,False,False,14184.0,0.17,0.06,False,0.072,0.092,0.0,99.0,1.0,13.0,380600.0,2044.0,25.0,True,890.0,819.0,470.0,78.9,1.0,17.0,8.0,06071008706,3595500.0,2651400.0,2476800.0,107100.0,0.190938201978684,0.140801988242604,0.131529895330498,0.005687520910003,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071008708,San Bernardino County,California,0.0,0.01,0.03,0.0,0.03,0.66,0.28,0.02,0.12,0.74,0.12,0,0.0,False,False,False,4304.0,0.38,0.16,False,0.2623,0.0325,0.0001,99.0,1.0,20.0,324700.0,2442.0,30.0,True,960.0,919.0,540.0,79.09,3.0,24.0,13.0,06071008708,1002600.0,1285200.0,415800.0,6300.0,0.283821656050955,0.363821656050955,0.117707006369427,0.001783439490446,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071008709,San Bernardino County,California,0.04,0.0,0.02,0.0,0.02,0.56,0.35,0.05,0.08,0.74,0.16,0,0.0,False,False,False,4035.0,0.48,0.22,False,0.273,0.0064,0.0001,78.0,2.0,24.0,155900.0,2712.0,34.0,True,990.0,1080.0,670.0,75.3,5.0,31.0,9.0,06071008709,688500.0,851400.0,434700.0,33300.0,0.244565217391304,0.302429667519182,0.154411764705882,0.011828644501279,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071008710,San Bernardino County,California,0.02,0.0,0.01,0.0,0.02,0.41,0.53,0.05,0.1,0.7,0.18,4,4.0,True,False,True,4417.0,0.92,0.55,True,0.3444,0.0175,0.0001,51.0,3.0,40.0,53100.0,4184.0,55.0,True,1080.0,1420.0,900.0,74.2,9.0,64.0,20.0,06071008710,281700.0,624600.0,660600.0,33300.0,0.153056234718826,0.339364303178484,0.358924205378973,0.018092909535452,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071008800,San Bernardino County,California,0.01,0.0,0.0,0.0,0.01,0.53,0.43,0.03,0.15,0.73,0.11,0,0.0,False,False,False,6286.0,0.51,0.23,False,0.0048,0.0262,0.0,96.0,2.0,28.0,277600.0,3619.0,47.0,True,969.0,830.0,459.0,77.5,7.0,29.0,8.0,06071008800,701100.0,1563300.0,701100.0,10800.0,0.221306818181818,0.493465909090909,0.221306818181818,0.003409090909091,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071008901,San Bernardino County,California,0.05,0.0,0.01,0.0,0.05,0.72,0.18,0.01,0.11,0.7,0.17,0,0.0,False,False,False,1954.0,0.76,0.38,True,0.0027,0.0213,0.0003,29.0,4.0,19.0,63400.0,43.0,0.0,True,1070.0,1260.0,810.0,75.0,9.0,47.0,23.0,06071008901,8929800.0,4972500.0,1539000.0,341100.0,0.002534509769562,0.001411324982547,0.000436808275141,9.6813062151e-05,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071009107,San Bernardino County,California,0.0,0.0,0.04,0.01,0.0,0.59,0.34,0.05,0.1,0.69,0.19,0,0.0,False,False,False,7661.0,0.5,0.23,False,0.0191,0.1392,0.0003,66.0,5.0,33.0,246400.0,734.0,10.0,True,1010.0,1130.0,660.0,79.09,4.0,33.0,9.0,06071009107,9263700.0,3364200.0,1485900.0,31500.0,0.111367177356531,0.040444040508959,0.017863325543149,0.000378689517874,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071009108,San Bernardino County,California,0.01,0.0,0.0,0.02,0.01,0.44,0.49,0.06,0.17,0.71,0.1,4,4.0,True,False,True,7605.0,0.83,0.44,True,0.0001,0.115,0.0,74.0,5.0,23.0,191400.0,576.0,8.0,True,1100.0,1290.0,710.0,77.4,16.0,52.0,24.0,06071009108,7392600.0,3663900.0,1452600.0,122400.0,0.106172041620888,0.052620694112325,0.020862146965682,0.001757900859562,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071009109,San Bernardino County,California,0.01,0.0,0.03,0.01,0.03,0.63,0.26,0.03,0.16,0.68,0.15,2,1.0,True,False,True,6639.0,0.73,0.36,True,0.1078,0.2423,0.0002,90.0,3.0,29.0,277700.0,295.0,4.0,True,950.0,990.0,560.0,76.59,8.0,45.0,12.0,06071009109,8067600.0,1068300.0,421200.0,46800.0,0.148172636659669,0.019620807643354,0.007735920789461,0.000859546754385,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071009110,San Bernardino County,California,0.22,0.0,0.06,0.0,0.05,0.16,0.51,0.09,0.19,0.74,0.06,1,1.0,True,False,True,18069.0,0.59,0.27,False,0.0,0.0071,0.0,94.0,2.0,30.0,238800.0,1319.0,17.0,True,1030.0,1030.0,430.0,75.7,13.0,38.0,18.0,06071009110,3847500.0,3191400.0,2493000.0,124200.0,0.118822613819556,0.098560231252432,0.076991494802379,0.003835677358386,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071009112,San Bernardino County,California,0.15,0.01,0.02,0.0,0.07,0.07,0.7,0.08,0.2,0.74,0.04,2,2.0,True,False,True,9555.0,0.79,0.41,True,0.0,0.0115,0.0,92.0,3.0,38.0,219800.0,3545.0,45.0,True,1100.0,1150.0,459.0,79.59,14.0,50.0,22.0,06071009112,895500.0,1645200.0,845100.0,19800.0,0.183072677092916,0.336338546458142,0.172769089236431,0.004047838086477,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071009114,San Bernardino County,California,0.18,0.0,0.01,0.0,0.11,0.12,0.65,0.11,0.19,0.71,0.08,4,4.0,True,True,True,10227.0,0.85,0.46,True,0.0,0.0027,0.0,97.0,3.0,46.0,203700.0,1458.0,18.0,True,1070.0,1070.0,420.0,80.7,11.0,55.0,22.0,06071009114,1412100.0,2131200.0,1107000.0,58500.0,0.102228303362002,0.154287203544436,0.080140734949179,0.004235079489184,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071009116,San Bernardino County,California,0.25,0.0,0.02,0.0,0.02,0.13,0.57,0.1,0.18,0.75,0.05,9,7.0,True,True,True,6700.0,0.95,0.62,True,0.0002,0.0186,0.0001,94.0,5.0,53.0,66200.0,976.0,13.0,True,1250.0,1290.0,580.0,75.09,16.0,71.0,44.0,06071009116,2576700.0,2034000.0,843300.0,198000.0,0.127058092575334,0.100297341676652,0.041583455376559,0.00976345803932,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071009117,San Bernardino County,California,0.16,0.0,0.0,0.0,0.02,0.22,0.6,0.07,0.15,0.79,0.04,2,2.0,True,False,True,8697.0,0.9,0.52,True,0.3759,0.0187,0.0,63.0,4.0,43.0,176800.0,255.0,4.0,True,1050.0,1210.0,590.0,76.0,10.0,62.0,27.0,06071009117,13312800.0,7157700.0,1987200.0,549000.0,0.021098394513733,0.01134366762897,0.003149354724603,0.000870066296199,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071009118,San Bernardino County,California,0.16,0.0,0.03,0.0,0.05,0.25,0.51,0.07,0.15,0.77,0.06,0,0.0,False,False,False,21531.0,0.34,0.14,False,0.0,0.0088,0.0,97.0,2.0,30.0,235100.0,1086.0,14.0,True,930.0,840.0,340.0,77.2,3.0,21.0,5.0,06071009118,4145400.0,4023000.0,3827700.0,175500.0,0.087005799127297,0.08443680462419,0.080337747218497,0.003683484765485,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071009119,San Bernardino County,California,0.02,0.03,0.0,0.0,0.03,0.53,0.4,0.07,0.16,0.73,0.1,0,0.0,False,False,False,6128.0,0.23,0.09,False,0.0,0.1684,0.0,76.0,3.0,25.0,350700.0,507.0,7.0,True,969.0,940.0,500.0,78.2,4.0,20.0,11.0,06071009119,11457000.0,5359500.0,265500.0,15300.0,0.179546127699186,0.083990352745377,0.00416073116035,0.000239770948224,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071009201,San Bernardino County,California,0.0,0.0,0.0,0.0,0.04,0.74,0.2,0.03,0.17,0.63,0.19,0,0.0,False,False,False,3984.0,0.47,0.21,False,0.0024,0.5167,0.0008,99.0,3.0,28.0,342600.0,325.0,5.0,True,940.0,930.0,570.0,79.4,5.0,26.0,12.0,06071009201,3095100.0,1108800.0,306000.0,11700.0,0.091694440741235,0.03284895347287,0.009065457938941,0.000346620450607,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071009202,San Bernardino County,California,0.0,0.0,0.15,0.0,0.01,0.66,0.16,0.01,0.03,0.77,0.18,0,0.0,False,False,False,1858.0,0.42,0.18,False,0.1024,0.7831,0.0006,88.0,3.0,21.0,402600.0,95.0,1.0,True,910.0,1100.0,620.0,79.7,7.0,26.0,14.0,06071009202,12170700.0,4393800.0,713700.0,85500.0,0.028460905453727,0.010274801480817,0.001668971236028,0.000199939807595,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071009300,San Bernardino County,California,0.03,0.01,0.0,0.0,0.0,0.41,0.53,0.15,0.09,0.68,0.21,2,2.0,True,True,True,1037.0,0.89,0.52,True,0.004,0.0405,0.0005,85.0,3.0,27.0,121100.0,475.0,7.0,True,1060.0,1380.0,780.0,73.59,3.0,57.0,19.0,06071009300,695700.0,1071000.0,144000.0,6300.0,0.060537238624794,0.093194455321482,0.012530346933981,0.000548202678362,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071009400,San Bernardino County,California,0.24,0.03,0.01,0.0,0.07,0.25,0.44,0.04,0.19,0.72,0.08,9,4.0,True,True,True,3262.0,0.97,0.68,True,0.0,0.0072,0.0001,82.0,5.0,56.0,79700.0,2756.0,35.0,True,1290.0,1620.0,800.0,69.2,17.0,75.0,49.0,06071009400,896400.0,2294100.0,2162700.0,433800.0,0.080680437424058,0.206480356419603,0.194653705953827,0.039044147428109,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071009500,San Bernardino County,California,0.22,0.01,0.0,0.0,0.15,0.23,0.4,0.03,0.18,0.7,0.1,3,2.0,True,True,True,7903.0,0.84,0.46,True,0.0,0.0005,0.0,98.0,4.0,34.0,116300.0,4619.0,61.0,True,1160.0,1390.0,720.0,75.4,10.0,57.0,47.0,06071009500,203400.0,1380600.0,1939500.0,568800.0,0.038079191238416,0.258466722830666,0.363100252737995,0.106486941870261,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071009707,San Bernardino County,California,0.05,0.0,0.04,0.0,0.0,0.65,0.23,0.05,0.06,0.5,0.42,0,0.0,False,False,False,6433.0,0.48,0.21,False,0.0078,0.0258,0.0,98.0,3.0,27.0,277200.0,1036.0,13.0,True,890.0,1430.0,980.0,77.59,5.0,27.0,6.0,06071009707,2391300.0,1545300.0,1290600.0,144000.0,0.114264826043951,0.07383993463209,0.061669462004903,0.006880832580742,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071009708,San Bernardino County,California,0.01,0.0,0.01,0.0,0.03,0.75,0.21,0.0,0.11,0.72,0.16,1,1.0,True,False,True,5488.0,0.56,0.25,False,0.0143,0.1074,0.0001,93.0,5.0,34.0,221800.0,71.0,1.0,True,1010.0,1130.0,680.0,77.59,12.0,33.0,16.0,06071009708,12233700.0,1826100.0,67500.0,14400.0,0.056167564708605,0.008384020362963,0.000309907110509,6.6113516909e-05,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
06071009709,San Bernardino County,California,0.07,0.0,0.0,0.0,0.01,0.45,0.45,0.06,0.13,0.75,0.11,0,0.0,False,False,False,6657.0,0.63,0.3,False,0.0,0.0279,0.0,99.0,3.0,33.0,183200.0,1286.0,16.0,True,1040.0,1080.0,580.0,73.8,10.0,39.0,18.0,06071009709,1326600.0,1793700.0,281700.0,36900.0,0.171534970324683,0.23193296869545,0.036424997090655,0.004771325497498,06071,7.2037501335144,25.9270839691162,20.1026068923024,2.65073147874883,2014,68.18469240614432
